"TYP";"ID";"WOJEWODZTWO";"POWIAT";"GMINA";"TERC";"MIEJSCOWOSC";"SIMC";"NAZWA_PELNA_STAND";"ULIC";"NR_PORZADKOWY";"X92";"Y92"
"AP";"6513126";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL LOTNIKÓW";"11275";"5";"758592";"178950"
"AP";"6513126";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL LOTNIKÓW";"11275";"7";"758619";"178968"
"AP";"6513126";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL LOTNIKÓW";"11275";"9";"758634";"178997"
"AP";"6513126";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL LOTNIKÓW";"11275";"11";"758657";"179051"
"AP";"6513126";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL LOTNIKÓW";"11275";"2";"758626";"178895"
"AP";"6513126";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL LOTNIKÓW";"11275";"4";"758635";"178923"
"AP";"6513126";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL LOTNIKÓW";"11275";"10";"758654";"178974"
"AP";"6513126";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL LOTNIKÓW";"11275";"14";"758687";"179026"
"AP";"6513126";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL LOTNIKÓW";"11275";"16";"758682";"179046"
"AP";"6510213";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL LOTNIKÓW";"11275";"18";"758689";"179066"
"AP";"6510213";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL LOTNIKÓW";"11275";"13";"758663";"179073"
"AP";"6513129";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL PRZEMYSŁOWA";"17742";"2";"759245";"178744"
"AP";"6516041";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL PRZEMYSŁOWA";"17742";"4";"759208";"178709"
"AP";"6516041";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL PRZEMYSŁOWA";"17742";"6";"759180";"178692"
"AP";"6516041";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL PRZEMYSŁOWA";"17742";"8";"759177";"178646"
"AP";"6516041";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL PRZEMYSŁOWA";"17742";"10";"759150";"178609"
"AP";"6516041";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL PRZEMYSŁOWA";"17742";"12";"759128";"178578"
"AP";"6516041";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL PRZEMYSŁOWA";"17742";"14";"759105";"178543"
"AP";"6516042";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL PRZEMYSŁOWA";"17742";"5";"759264";"178718"
"AP";"6516042";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL PRZEMYSŁOWA";"17742";"3";"759285";"178716"
"AP";"6521867";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL PRZEMYSŁOWA";"17742";"17";"759013";"178146"
"AP";"6524779";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL PRZEMYSŁOWA";"17742";"19";"758814";"177907"
"AP";"6518954";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL PRZEMYSŁOWA";"17742";"11";"759034";"178387"
"SZ";"";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL PRZEMYSŁOWA";"17742";"16";"758625";"178278"
"AP";"6513128";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL PRZEMYSŁOWA";"17742";"2A";"759218";"178873"
"AP";"6516041";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL PRZEMYSŁOWA";"17742";"6A";"759179";"178694"
"AP";"6518954";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL PRZEMYSŁOWA";"17742";"13";"759020";"178330"
"AP";"6516041";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BOCZNA";"01528";"2";"759172";"178740"
"AP";"6516041";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BOCZNA";"01528";"4";"759148";"178704"
"AP";"6516041";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BOCZNA";"01528";"12";"759091";"178622"
"AP";"6516041";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BOCZNA";"01528";"16";"759070";"178591"
"AP";"6516041";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BOCZNA";"01528";"18";"759057";"178572"
"AP";"6516041";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BOCZNA";"01528";"20";"759043";"178552"
"AP";"6516040";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BOCZNA";"01528";"24";"758955";"178565"
"AP";"6518954";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BOCZNA";"01528";"1";"759029";"178498"
"AP";"6513128";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL BOCZNA";"01528";"2A";"759195";"178755"
"AP";"6521864";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WIEJSKA";"24048";"2";"758318";"178224"
"AP";"6521864";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WIEJSKA";"24048";"4";"758346";"178293"
"AP";"6521864";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WIEJSKA";"24048";"6";"758279";"178251"
"AP";"6521864";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WIEJSKA";"24048";"8";"758330";"178322"
"AP";"6521864";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WIEJSKA";"24048";"12";"758310";"178331"
"AP";"6521864";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WIEJSKA";"24048";"14";"758296";"178307"
"AP";"6521864";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WIEJSKA";"24048";"16";"758240";"178281"
"AP";"6521864";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WIEJSKA";"24048";"18";"758288";"178333"
"AP";"6518951";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WIEJSKA";"24048";"20";"758284";"178365"
"AP";"6521864";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WIEJSKA";"24048";"22";"758191";"178317"
"AP";"6521863";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WIEJSKA";"24048";"24";"758170";"178330"
"AP";"6518951";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WIEJSKA";"24048";"26";"758247";"178428"
"AP";"6518950";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WIEJSKA";"24048";"30";"758186";"178391"
"AP";"6521863";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WIEJSKA";"24048";"32";"758165";"178367"
"AP";"6518950";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WIEJSKA";"24048";"34";"758159";"178393"
"AP";"6518950";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WIEJSKA";"24048";"40";"758132";"178460"
"AP";"6518950";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WIEJSKA";"24048";"42";"758056";"178425"
"AP";"6518950";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WIEJSKA";"24048";"44";"758005";"178433"
"AP";"6518950";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WIEJSKA";"24048";"46";"758046";"178482"
"AP";"4868113";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL GDAŃSKA";"05431";"36";"259061";"382411"
"AP";"4871026";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL GDAŃSKA";"05431";"30";"258933";"382160"
"AP";"4871026";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL GDAŃSKA";"05431";"31";"259015";"382203"
"AP";"4871026";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL GDAŃSKA";"05431";"30B";"258979";"382127"
"AP";"4871026";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL GDAŃSKA";"05431";"30C";"258970";"382134"
"AP";"4871026";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL GDAŃSKA";"05431";"30D";"258967";"382136"
"AP";"4871026";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL GDAŃSKA";"05431";"31D";"258987";"382180"
"AP";"4871026";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL GDAŃSKA";"05431";"31E";"258984";"382183"
"AP";"4871026";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL GDAŃSKA";"05431";"30A";"258982";"382125"
"AP";"4871026";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL GDAŃSKA";"05431";"31F";"258982";"382184"
"AP";"4871026";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL GDAŃSKA";"05431";"30E";"258957";"382143"
"AP";"4871026";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL GDAŃSKA";"05431";"30F";"258954";"382145"
"AP";"4871026";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL GDAŃSKA";"05431";"31C";"258994";"382175"
"AP";"4859377";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL WŁADYSŁAWA ŁOKIETKA";"11653";"12";"259900";"383052"
"AP";"4859377";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL WŁADYSŁAWA ŁOKIETKA";"11653";"10";"259916";"383024"
"AP";"4876854";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL LUBAŃSKA";"11293";"79";"259401";"381689"
"AP";"6495652";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"59";"759884";"180209"
"AP";"6495652";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"63";"759856";"180238"
"AP";"6495652";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"65";"759901";"180223"
"AP";"6495652";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"65B";"759909";"180207"
"AP";"6495654";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"85A";"760236";"180339"
"AP";"6495654";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"85";"760205";"180342"
"AP";"6495654";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"87";"760271";"180345"
"AP";"6495654";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"89";"760281";"180354"
"AP";"6495654";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"93";"760418";"180325"
"AP";"6495655";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"99";"760487";"180333"
"AP";"6495655";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"101";"760511";"180336"
"AP";"6492742";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"103";"760536";"180341"
"AP";"6492742";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"105";"760561";"180345"
"AP";"6495655";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"109";"760585";"180270"
"AP";"6495655";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"111";"760562";"180266"
"AP";"6495655";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"113";"760537";"180262"
"AP";"6495655";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"115";"760512";"180258"
"AP";"6495655";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"66";"760479";"180303"
"AP";"6495655";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"68";"760503";"180307"
"AP";"6495655";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"70";"760528";"180311"
"AP";"6495655";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"72";"760553";"180315"
"AP";"6495654";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"89A";"760284";"180357"
"AP";"6495652";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"57";"759840";"180220"
"AP";"6495655";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"72A";"760565";"180303"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"1";"759437";"180052"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"3";"759503";"180045"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"5";"759446";"180087"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"7";"759431";"180102"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"9";"759508";"180092"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"11";"759533";"180056"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"13";"759490";"180133"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"15";"759524";"180133"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"27";"759604";"180179"
"AP";"6495652";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"47";"759710";"180225"
"AP";"6495652";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"49";"759741";"180223"
"AP";"6495652";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"51";"759782";"180220"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"9A";"759492";"180065"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"27A";"759616";"180191"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"12";"759640";"180135"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"4";"759523";"179977"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"6";"759537";"180000"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"8";"759558";"180028"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"10";"759577";"180050"
"AP";"6495652";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"18";"759909";"180190"
"AP";"6495652";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"14";"759893";"180171"
"AP";"6495654";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"50";"760199";"180314"
"AP";"6495654";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"52";"760217";"180316"
"AP";"6495654";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"54";"760226";"180289"
"AP";"6495654";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"58";"760275";"180289"
"AP";"6495654";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"62";"760374";"180290"
"AP";"6495654";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"64";"760391";"180277"
"AP";"6495654";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"56";"760238";"180245"
"AP";"6495654";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL NADGÓRNA";"13875";"60";"760326";"180280"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WINCENTEGO WITOSA";"24459";"1";"759572";"180118"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WINCENTEGO WITOSA";"24459";"3";"759556";"180139"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WINCENTEGO WITOSA";"24459";"2";"759525";"180193"
"AP";"6492738";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WINCENTEGO POLA";"16961";"12";"759664";"180513"
"AP";"6492738";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WINCENTEGO POLA";"16961";"33";"759638";"180520"
"AP";"6492738";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WINCENTEGO POLA";"16961";"44";"759611";"180670"
"AP";"6492738";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WINCENTEGO POLA";"16961";"20";"759602";"180572"
"AP";"6492738";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WINCENTEGO POLA";"16961";"27";"759683";"180462"
"AP";"4885598";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL JELENIOGÓRSKA";"07459";"16";"260562";"380822"
"AP";"6492739";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WINCENTEGO POLA";"16961";"73";"759790";"180554"
"AP";"6492738";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WINCENTEGO POLA";"16961";"24";"759667";"180574"
"AP";"6492738";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WINCENTEGO POLA";"16961";"25";"759633";"180583"
"AP";"6492738";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WINCENTEGO POLA";"16961";"26";"759617";"180602"
"AP";"6492738";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WITOLDA GOMBROWICZA";"05787";"12";"759503";"180472"
"AP";"4876858";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL JELENIOGÓRSKA";"07459";"13";"260399";"381503"
"AP";"4876858";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL JELENIOGÓRSKA";"07459";"14";"260396";"381463"
"AP";"4876855";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL LEŚNA";"10898";"43";"259671";"381683"
"SZ";"";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL WITOLDA GOMBROWICZA";"05787";"37";"759175";"180522"
"AP";"6489823";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STOKOWA";"21222";"19";"759126";"180779"
"AP";"6489823";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STOKOWA";"21222";"30";"759100";"180794"
"AP";"6489823";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STOKOWA";"21222";"28";"759072";"180785"
"AP";"6489823";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL STOKOWA";"21222";"25";"759066";"180839"
